========================================
QLoRA 训练开始
时间: 2026-06-03 22:48:36
模型: Qwen2.5-1.5B-Instruct
数据: labeled_samples/*.csv (1989条)
分类: ia_music | ia_related | irrelevant
========================================

[1/2] 训练...
============================================================
QLoRA 内容分类器训练
============================================================
模型: Qwen/Qwen2.5-1.5B-Instruct
数据: data/labeled_samples/*.csv
输出: models/content_classifier_lora

加载 1989 条标注样本
标注分布:
  ia_music                 : 1480
  ia_related               : 166
  irrelevant               : 343

划分: train=1692, test=297
  ia_music                 : train=1258, test=222
  ia_related               : train=142, test=24
  irrelevant               : train=292, test=51
  测试集已保存: 297 条 → data/test_split.json


上采样平衡:
  ia_music                 : 1258 条
  ia_related               : 1258 条
  irrelevant               : 1258 条

[1/4] 加载模型...
Fetching 7 files:   0%|          | 0/7 [00:00<?, ?it/s]Fetching 7 files: 100%|██████████| 7/7 [00:00<00:00, 127100.12it/s]
Unsloth: Loading Qwen/Qwen2.5-1.5B-Instruct via mlx-lm (runtime 4-bit affine quantization)...
Fetching 7 files:   0%|          | 0/7 [00:00<?, ?it/s]Fetching 7 files: 100%|██████████| 7/7 [00:00<00:00, 55924.05it/s]
[INFO] Quantized model with 6.240 bits per weight.
Unsloth: Quantized text model to 4-bit affine.
[2/4] 添加 LoRA 适配器...
Unsloth: LoRA applied — 9,232,384 trainable params (2.06% of 447,469,056 total)
[3/4] 格式化 + 训练...
Unsloth: MLX Metal memory guard enabled (memory_limit=10.81 GB, wired_limit=10.81 GB).
Unsloth: Using gradient checkpointing to reduce memory.
Unsloth: CCE skipping weight gradient (LM head is frozen).
Unsloth: Using CCE loss (runtime-cce) for memory-efficient training.
Unsloth: Training for 5661 steps, BS=2, grad_accum=1, seq_len=512
Unsloth: Features: CCE, GC, compile, LR=linear, opt=adamw
  Step 145/5661 | Loss: 0.6095 | Grad: 0.9055 | LR: 1.95e-04 | Tok/s: 178 | Peak: 2.35 GB
  Step 150/5661 | Loss: 0.5325 | Grad: 0.9224 | LR: 1.95e-04 | Tok/s: 180 | Peak: 2.35 GB
  Step 155/5661 | Loss: 0.6671 | Grad: 0.8870 | LR: 1.95e-04 | Tok/s: 164 | Peak: 2.35 GB
  Step 160/5661 | Loss: 0.5189 | Grad: 1.3305 | LR: 1.95e-04 | Tok/s: 184 | Peak: 2.35 GB
  Step 165/5661 | Loss: 0.6733 | Grad: 0.8911 | LR: 1.94e-04 | Tok/s: 162 | Peak: 2.35 GB
  Step 170/5661 | Loss: 0.6318 | Grad: 0.8688 | LR: 1.94e-04 | Tok/s: 169 | Peak: 2.35 GB
  Step 175/5661 | Loss: 0.5654 | Grad: 0.9843 | LR: 1.94e-04 | Tok/s: 172 | Peak: 2.35 GB
  Step 180/5661 | Loss: 0.5493 | Grad: 0.9512 | LR: 1.94e-04 | Tok/s: 184 | Peak: 2.35 GB
  Step 185/5661 | Loss: 0.4825 | Grad: 0.7768 | LR: 1.94e-04 | Tok/s: 175 | Peak: 2.35 GB
  Step 190/5661 | Loss: 0.6703 | Grad: 0.7756 | LR: 1.93e-04 | Tok/s: 175 | Peak: 2.35 GB
  Step 195/5661 | Loss: 0.5546 | Grad: 0.9152 | LR: 1.93e-04 | Tok/s: 185 | Peak: 2.35 GB
  Step 200/5661 | Loss: 0.4855 | Grad: 1.0126 | LR: 1.93e-04 | Tok/s: 177 | Peak: 2.35 GB
  Step 205/5661 | Loss: 0.5996 | Grad: 1.1625 | LR: 1.93e-04 | Tok/s: 184 | Peak: 2.35 GB
  Step 210/5661 | Loss: 0.5840 | Grad: 1.2858 | LR: 1.93e-04 | Tok/s: 180 | Peak: 2.35 GB
  Step 215/5661 | Loss: 0.6792 | Grad: 0.9332 | LR: 1.93e-04 | Tok/s: 179 | Peak: 2.35 GB
  Step 220/5661 | Loss: 0.4921 | Grad: 1.0559 | LR: 1.92e-04 | Tok/s: 175 | Peak: 2.35 GB
  Step 225/5661 | Loss: 0.6979 | Grad: 0.9652 | LR: 1.92e-04 | Tok/s: 184 | Peak: 2.35 GB
  Step 230/5661 | Loss: 0.5687 | Grad: 1.0857 | LR: 1.92e-04 | Tok/s: 182 | Peak: 2.35 GB
  Step 235/5661 | Loss: 0.7378 | Grad: 1.2948 | LR: 1.92e-04 | Tok/s: 191 | Peak: 2.35 GB
  Step 240/5661 | Loss: 0.5788 | Grad: 0.8014 | LR: 1.92e-04 | Tok/s: 181 | Peak: 2.35 GB
  Step 245/5661 | Loss: 0.6046 | Grad: 0.6764 | LR: 1.92e-04 | Tok/s: 179 | Peak: 2.35 GB
  Step 250/5661 | Loss: 0.5380 | Grad: 0.8230 | LR: 1.91e-04 | Tok/s: 178 | Peak: 2.35 GB
  Step 255/5661 | Loss: 0.5099 | Grad: 0.7406 | LR: 1.91e-04 | Tok/s: 178 | Peak: 2.35 GB
  Step 260/5661 | Loss: 0.6230 | Grad: 0.9619 | LR: 1.91e-04 | Tok/s: 186 | Peak: 2.35 GB
  Step 265/5661 | Loss: 0.4850 | Grad: 0.8765 | LR: 1.91e-04 | Tok/s: 177 | Peak: 2.35 GB
  Step 270/5661 | Loss: 0.5352 | Grad: 1.0596 | LR: 1.91e-04 | Tok/s: 180 | Peak: 2.35 GB
  Step 275/5661 | Loss: 0.5324 | Grad: 0.8626 | LR: 1.90e-04 | Tok/s: 176 | Peak: 2.35 GB
